날짜,제목,내용
2022.11.02 08:56,"루닛, 북미 영상의학회서 의료 AI 솔루션 연구결과 11편 발표","AI 유방촬영술 솔루션 리얼월드 데이터 공개11편 중 8편 구두 발표루닛은 2022년 북미 영상의학회(RSNA 2022)에 참가해 인공지능(AI) 의료영상 분석 솔루션의 단독 및 공동 연구결과 11편을 발표한다고 2일 밝혔다.RSNA는 세계 최대 규모의 영상의학회란 설명이다. 올해 108회를 맞았다. 오는 27일부터 내달 1일까지 미국 시카고에서 열린다. 이번 학회에서 루닛은 실제 의료 현장에서 2차원(2D) 유방촬영술 영상분석 솔루션 ‘루닛 인사이트 MMG’를 적용한 데이터(Real World Data) 연구결과를 구두로 발표한다. 이번 연구는 실제 환자 치료 과정에서 진행한 전향적 연구(Prospective Study)다. 루닛 인사이트 MMG와 3차원(3D) 유방단층촬영술 영상분석 솔루션 ‘루닛 인사이트 DBT’의 암 진단율을 비교 분석한 연구도 소개한다. 특정 국가에서 유방암 검진 프로그램을 통해 다수의 여성을 대상으로 루닛 인사이트 MMG의 인공지능 알고리즘 성능(AUC)을 평가한 연구결과도 있다. 흉부 엑스레이 영상분석 솔루션 ‘루닛 인사이트 CXR’과 관련해서는 폐 결절 검출률 결과에 대한 연구결과가 발표된다. 이밖에 흉부 컴퓨터단층촬영(CT) 영상분석 솔루션 ‘루닛 인사이트 체스트 CT’ 등 신제품 관련 연구결과 발표도 진행할 계획이다.서범석 루닛 대표는 “루닛이 발표하는 연구초록 11편 중 8편은 구두 발표로 선정돼, 의료AI 연구 분야의 달라진 위상을 확인하게 됐다”며 “유의미한 연구결과가 사업 성과로 이어지도록 RSNA 2022에 단독 부스를 마련해, 새로운 고객 경험을 제공하고 사업 협력을 적극 진행할 계획”이라고 말했다."
2022.11.02 09:40,"루닛, '세계 최대 규모' 영상의학회에서 연구초록 11편 발표","루닛의 흉부 엑스레이 영상분석 솔루션 '루닛 인사이트 CXR'와 유방촬영술 영상분석 솔루션 '루닛 인사이트 MMG' (사진제공=루닛) 의료 인공지능(AI) 기업 루닛은 오는 27일부터 다음 달 1일까지 미국 시카고에서 개최되는 '2022년 북미 영상의학회(RSNA 2022, Radiological Society of North America 2022)'에서 AI 의료영상 분석 솔루션 관련 단독 및 공동 연구 초록 11편을 발표한다고 2일 밝혔다.1915년 설립돼 올해 108회째를 맞이한 RSNA는 학계 및 의료계 전문가, 생명공학기업 관계자 등 전 세계 5만 명 이상이 참석하는 글로벌 최대 규모의 영상의학회다. 매년 미국 시카고에서 개최되고 있다.루닛은 대표적으로는 실제 의료 현장에 유방촬영술 영상분석 솔루션 '루닛 인사이트 MMG'를 적용한 실제 처방 데이터(RWD, Real World Data) 연구 결과를 구연 발표한다. 이번 연구는 이미 처방이 끝난 과거의 기록을 대상으로 이뤄지는 기존의 후향적 연구(Retrospective Study)와 달리 실제 환자 치료 과정에서 진행하는 전향적 연구(Prospective Study)라는 점에서 학계의 관심을 끌고 있다.이 외에도 ▲2차원(2D) 유방촬영술 영상분석 솔루션 '루닛 인사이트 MMG'와 3차원(3D) 유방 단층촬영술 영상분석 솔루션 '루닛 인사이트 DBT(유방단층촬영, Digital Breast Tomosynthesis)'의 암 진단율을 비교 분석한 연구 ▲특정 국가에서 유방암 검진 프로그램을 이용한 다수의 여성을 대상으로 루닛 인사이트 MMG의 인공지능 알고리즘 성능(AUC)을 평가한 연구 등 루닛 인사이트 MMG 관련 추가 연구도 발표한다. 흉부 엑스레이 영상분석 솔루션 '루닛 인사이트 CXR' 관련 연구 발표도 진행한다. 국내 대학병원에서 건강검진을 받은 다수의 검진자를 대상으로 루닛 인사이트 CXR을 적용한 그룹과 적용하지 않은 그룹 간의 폐 결절 검출률 결과에 대한 연구와 함께 의료기관에서 루닛 인사이트 CXR을 활용하거나 활용하지 않은 경우 또는 보다 자세한 검진을 위해 3D 영상분석 솔루션인 흉부 CT를 활용하게 된 각각의 비율에 대한 연구 등을 발표한다.또 무작위로 선별한 다수 환자에게 흉부 CT 영상분석 솔루션 '루닛 인사이트 체스트 CT'를 적용한 결과에서는 임상적으로 중요 지표인 폐 결절 간격 변화에 대한 효능을 확인하는 연구 등 차세대 신제품 관련 연구 발표도 진행한다.서범석 루닛 대표는 ""루닛이 발표하는 연구 초록 11편 중 8편은 올해 RSNA 2022의 주요 연구성과에 해당하는 구연 발표로 선정됐다는 점에서 학계 내 의료 AI 연구 분야의 달라진 위상을 확인하게 됐다""며 ""이번 RSNA 2022 전시장에 단독 부스를 마련해 새로운 고객 경험을 제공하고 비즈니스 네트워킹을 적극적으로 진행할 계획""이라고 말했다."
2022.11.02 13:49,"루닛, 북미 영상의학회서 의료 AI 솔루션 연구초록 11편 발표","AI 유방촬영술 솔루션 리얼월드 데이터 공개     흉부 엑스레이 영상분석 솔루션 '루닛 인사이트 CXR'과 유방촬영술 영상분석 솔루션 '루닛 인사이트 MMG' [사진 루닛]    루닛은 ‘2022 북미 영상의학회’에서 인공지능(AI) 의료영상 분석 솔루션의 연구초록 11편을 발표한다고 2일 밝혔다.    북미 영상의학회는 학계 및 의료계 전문가, 생명공학 기업 관계자 등이 참석하는 글로벌 영상의학회다. 올해 행사는 11월 27일부터 12월 1일까지 미국 시카고에서 개최된다.    이번 행사에서 루닛은 AI를 기반으로 한 2차원 유방촬영술 영상분석 솔루션 ‘루닛 인사이트 MMG’를 의료 현장에 적용한 데이터(리얼월드 데이터) 연구 결과를 구두로 발표한다. 의료진이 환자를 실제 치료할 때 진행한 전향적 연구라는 설명이다.      루닛은 3차원 유방단층촬영술 영상분석 솔루션 ‘루닛 인사이트 DBT’의 암 진단율을 비교 분석한 연구 결과도 발표한다. 특정 국가에서 유방암 검진 프로그램을 이용한 환자를 대상으로 루닛 인사이트 MMG의 AI 알고리즘 성능(AUC)을 평가한 연구 결과도 소개한다.    흉부 엑스레이 영상분석 솔루션 ‘루닛 인사이트 CXR’의 폐 결정 검출률에 관련한 연구 결과도 발표한다. 흉부 CT 영상분석 솔루션 ‘루닛 인사이트 체스트 CT’ 등 신제품과 관련한 연구 결과도 공개한다.      서범석 루닛 대표는 “루닛이 발표할 11편의 연구 결과 중 8편은 올해 북미 영상의학회에서 구두로 발표되는 등 주요 연구 성과로 선정됐다”며 “이번 학회에 단독 부스를 마련해 고객에게 새로운 경험을 제공하고 연구 결과를 사업 성과로 이어갈 것”이라고 했다.  "
2022.11.08 09:10,"루닛 ""면역항암학회서 AI 바이오마커 임상적 가치 확인"""," [면역항암 분야 최대 규모 학회 'SITC 2022'…'루닛 스코프 IO' 연구초록 3편 발표루닛 스코프 활용 정량적 HER2 발현도 측정 및 환자 면역반응 예측NT-I7과 키트루다 병용요법 연구 구연 발표 채택…학계 높은 관심 반영]루닛 AI 바이오마커 플랫폼 '루닛 스코프 IO' /사진=루닛루닛은 8일부터 12일까지 미국 보스턴에서 개최되는 '2022년 면역항암학회'(SITC 2022)에 참가해 인공지능(AI) 바이오마커 플랫폼 '루닛 스코프 IO'에 대한 단독·공동 연구초록 3편을 발표한다고 8일 밝혔다. 3편 중 1편은 구연 발표로 채택됐으며, 연구 내용은 행사 내 전시 부스에서 시연될 예정이다.지난 1984년 설립돼 올해 37회째를 맞이한 SITC는 전문의, 정부관계자, 제약바이오 전문가 등 전 세계 63개국, 4500명 이상의 회원이 활동하는 면역항암 분야의 최대 규모 학회다. 루닛은 지난해 국내 의료AI 기업으로는 최초이자 유일하게 SITC에 참석한 바 있다. 올해 SITC에서는 루닛 스코프 IO의 임상적 가치와 다양한 환경에서의 활용성을 뒷받침하는 연구 결과를 발표한다.첫번째 연구에서는 인체 내 세포 단백질인 HER2(인간 표피 성장 인자 수용체) 발현도와 환자 면역반응 사이의 관계를 평가했다. 연구진이 다양한 암종을 대상으로 루닛 스코프 IO를 활용해 면역세포인 종양침윤림프구(TIL)의 분포 정도를 분석한 결과, HER2 양성도와 TIL 분포는 암종별로 상이한 패턴이 나타남을 확인했다.이는 루닛 스코프 IO가 HER2 발현도를 정량적으로 측정하고, 환자의 면역반응을 예측하는 효과적 수단이 될 수 있음을 나타낸 결과라는 설명이다. 이번 연구에는 총 22개 암종 환자 7322명의 TCGA(미국 국립보건원의 공개 빅데이터) 데이터가 사용됐다.연구를 주도한 옥찬영 루닛 최고의학책임자(CMO)는 ""최근 HER2 저발현 유방암 등에 대한 연구가 활발히 이뤄지고 있음에도, 현재까지 종양미세환경 내 HER2 발현도와 면역반응에 대한 연구는 부족하다""며 ""이번 연구는 AI 바이오마커 플랫폼이 종양미세환경에 대한 이해도를 높이는 한편, 추후 HER2 발현도에 따른 환자별 맞춤형 치료를 제공하는 데 중요한 역할을 할 수 있음을 시사한다""고 설명했다.두번째 연구에서는 비소세포폐암과 다른 암종의 주요 임상시험들에서 면역항암제 단독요법과 면역-화학항암제 병용요법의 치료 관련 이상반응(TRAE)으로 인한 치료 중단율을 비교했다.그 결과, 비소세포폐암에서 면역항암제 단독요법은 8.13%, 면역-화학항암제 병용요법은 17.54%의 치료중단율을 기록했다. 다른 암종에서는 면역항암제 단독요법이 9.32%, 면역-화학항암제 병용요법이 21.78%의 중단율을 나타내 면역항암제 단독요법이 면역-화학항암제 병용요법에 비해 현저히 낮은 중단율을 보였다.루닛 스코프가 면역항암제의 효과 예측 바이오마커라는 점에서 치료 중단율이 낮은 면역항암제 단독요법 처방 환자들에게 유의미할 수 있음을 보여준 결과다. 이번 연구에는 41건의 면역항암 임상시험에 참여한 환자 1만3000여명의 데이터가 활용됐다.공동 참여한 연구에서는 MSS 대장암(현미부수체 안정형 대장암) 및 췌장암 환자를 대상으로 네오이뮨텍의 T세포 증폭제 NT-I7과 펨브롤리주맙의 임상적 효능 평가를 공개한다. 연구진이 루닛 스코프 IO를 통해 생검 샘플을 분석한 결과, NT-I7과 펨브롤리주맙의 병용이 종양 내 T세포 침투를 증가시킨 것으로 확인됐다. 서범석 루닛 대표는 ""지난해에 이어 올해 SITC에서도 루닛 AI 바이오마커 플랫폼이 다양한 임상현장에서 가치있게 활용될 수 있음을 입증할 수 있어 기쁘게 생각한다""며 ""루닛은 앞으로도 다양한 암종에서 각 환자별 맞춤형 치료가 이뤄질 수 있도록 활발한 연구를 지속할 것""이라고 말했다. "
2022.11.08 09:51,"루닛, ‘루닛 스코프’ 임상적 가치 확인...美 학회서 발표","2022년 면역항암학회서 연구 논문 3편 발표루닛 스코프 활용, 정량적 HER2 발현도 측정 및 환자 면역반응 예측NT-I7과 키트루다 병용요법 연구, 학계 높은 관심루닛 AI 바이오마커 플랫폼 ‘루닛 스코프 IO’.(사진=루닛)[이데일리 송영두 기자] 의료 인공지능(AI) 기업 루닛이 국제 학회에서  AI 바이오마커 플랫폼 ‘루닛 스코프 IO’에 대한 단독 및 공동 연구초록 3편을 발표한다고 8일 밝혔다.루닛은 8일부터 12일까지 미국 보스턴에서 개최되는 ‘2022년 면역항암학회(SITC 2022)에 참가한다. ’루닛 스코프 IO‘ 연구 논문 3편 중 1편은 구연 발표로 채택됐으며, 연구 내용은 행사 내 전시 부스에서 시연될 예정이다.루닛(328130)은 지난 2021년 국내 의료AI 기업으로는 최초이자 유일하게 SITC에 참석한 바 있다. 올해 SITC에서는 루닛 스코프 IO의 임상적 가치와 다양한 환경에서의 활용성을 뒷받침하는 연구 결과를 발표한다.첫번째 연구에서는 인체 내 세포 단백질인 HER2(인간 표피 성장 인자 수용체) 발현도와 환자 면역반응 사이의 관계를 평가했다. 연구진이 다양한 암종을 대상으로 루닛 스코프 IO를 활용해 면역세포인 종양침윤림프구(TIL)의 분포 정도를 분석한 결과, HER2 양성도와 TIL 분포는 암종별로 상이한 패턴이 나타남을 확인했다.이는 루닛 스코프 IO가 HER2 발현도를 정량적으로 측정하고, 환자의 면역반응을 예측하는 효과적 수단이 될 수 있음을 나타낸 결과다. 이번 연구에는 총 22개 암종 환자 7,322명의 TCGA(The Cancer Genome Atlas, 미국 국립보건원의 공개 빅데이터) 데이터가 사용됐다.두번째 연구에서는 비소세포폐암과 다른 암종의 주요 임상시험들에서 면역항암제 단독요법과 면역-화학항암제 병용요법의 치료 관련 이상반응(TRAE)으로 인한 치료 중단율을 비교했다.그 결과, 비소세포폐암에서 면역항암제 단독요법은 8.13%, 면역-화학항암제 병용요법은 17.54%의 치료중단율을 기록했다. 다른 암종에서는 면역항암제 단독요법이 9.32%, 면역-화학항암제 병용요법이 21.78%의 중단율을 나타내 면역항암제 단독요법이 면역-화학항암제 병용요법에 비해 현저히 낮은 중단율을 보였다.이는 루닛 스코프가 면역항암제의 효과 예측 바이오마커라는 점에서 치료 중단율이 낮은 면역항암제 단독요법 처방 환자들에게 유의미할 수 있음을 보여준 결과다. 이번 연구에는 41건의 면역항암 임상시험에 참여한 환자 1만3000여 명의 데이터가 활용됐다.루닛이 공동 참여한 연구에서는 MSS 대장암(현미부수체 안정형 대장암) 및 췌장암 환자를 대상으로 네오이뮨텍의 T세포 증폭제 NT-I7(물질명 efineptakin alfa)과 펨브롤리주맙(Pembrolizumab)의 임상적 효능 평가를 공개한다. 연구진이 루닛 스코프 IO를 통해 생검 샘플을 분석한 결과, NT-I7과 펨브롤리주맙의 병용이 종양 내 T세포 침투를 증가시킨 것으로 확인됐다.서범석 루닛 대표는 “지난해에 이어 올해 SITC에서도 루닛 AI 바이오마커 플랫폼이 다양한 임상현장에서 가치있게 활용될 수 있음을 입증할 수 있어 기쁘게 생각한다”며 “루닛은 앞으로도 다양한 암종에서 각 환자별 맞춤형 치료가 이뤄질 수 있도록 활발한 연구를 지속할 것”이라고 말했다."
2022.11.08 10:37,"루닛 ""美면역항암학회서 AI 바이오마커 임상적 가치 확인""","네오이뮨텍 공동연구 구연 발표루닛은 미국 보스턴에서 개최되는 '2022년 면역항암학회(SITC 2022)'에 참가해 인공지능(AI) 생체표지자(바이오마커) 플랫폼 '루닛 스코프 IO'(사진)에 대한 단독 및 공동 연구초록 3편을 발표한다고 8일 밝혔다. 3편 중 1편은 구연 발표로 채택됐다. 이들 발표는 루닛 스코프 IO의 임상적 가치와 다양한 환경에서의 활용성을 뒷받침하는 연구 결과란 설명이다.  첫번째 연구에서는 '인간표피성장인자수용체2(HER2)' 발현도와 환자 면역반응 사이의 관계를 평가했다. 연구진은 다양한 암종을 대상으로 루닛 스코프 IO를 활용해 면역세포인 종양침윤림프구(TIL)의 분포 정도를 분석했다. 그 결과, HER2 양성도와 TIL 분포는 암종별로 다르게 나타남을 확인했다.이는 루닛 스코프 IO가 HER2 발현도를 정량적으로 측정하고, 환자의 면역반응을 예측하는 수단이 될 수 있음을 시사하는 결과라고 했다. 이번 연구에는 미국 국립보건원의 공개 빅데이터(TCGA)에서 총 22개 암종 환자 7322명의 데이터가 사용됐다.옥찬영 루닛 최고의학책임자(CMO)는 ""최근 HER2 저발현 유방암 등에 대한 연구가 활발히 이뤄지고 있음에도, 현재까지 종양미세환경 내 HER2 발현도와 면역반응에 대한 연구는 부족하다""며 ""이번 연구는 AI 바이오마커 플랫폼이 종양미세환경에 대한 이해도를 높이는 한편, 추후 HER2 발현도에 따른 환자별 맞춤형 치료를 제공하는 데 중요한 역할을 할 수 있음을 시사한다""고 말했다.두번째 연구는 비소세포폐암과 다른 암종의 주요 임상시험들에서 면역항암제 단독요법과 면역·화학항암제 병용요법의 치료 관련 이상반응(TRAE)으로 인한 치료 중단율을 비교했다.비소세포폐암에서 면역항암제 단독은 8.13%, 면역·화학항암제 병용은 17.54%의 치료 중단율을 기록했다. 다른 암종에서는 면역항암제 단독이 9.32%, 면역·화학항암제 병용이 21.78%의 중단율을 나타냈다. 면역항암제 단독이 면역·화학항암제 병용에 비해 낮은 중단율을 보였다.루닛 스코프가 면역항암제의 효과 예측 바이오마커라는 점에서 면역항암제 단독요법 처방 환자들에게 유의미할 수 있는 결과라고 했다. 이와 함께 루닛 스코프를 이용한 임상적 효능 평가 연구결과를 공개한다. 현미부수체 안정형(MSS) 대장암 및 췌장암 환자를 대상으로 이뤄지고 있는 네오이뮨텍의 'NT-I7'과 키트루다 병용요법에 대한 것이다. 루닛 스코프 IO를 통해 생검 검체를 분석한 결과, NT-I7과 키트루다 병용은 종양 내 T세포의 침투를 증가시킨 것으로 확인됐다.서범석 루닛 대표는 ""올해 SITC에서도 루닛 AI 바이오마커 플랫폼이 다양한 임상현장에서 가치있게 활용될 수 있음을 입증할 수 있어 기쁘다""며 ""루닛은 앞으로도 다양한 암종에서 각 환자별 맞춤 치료가 이뤄질 수 있도록 연구를 지속할 것""이라고 말했다."
2022.11.11 10:26,"루닛, 3분기 누적매출 100억 육박…지난해 전체 매출 1.5배"," [3분기 매출액 44.4억원…누적 매출액 99.2억원글로벌 성과 가시화 속 해외 매출비중 91.6%4분기 건강검진 수요 확대 및 하반기 매출 쏠림 현상 기대]루닛은 올해 3분기 기준 누적 매출이 100억원에 육박한 99억2300만원을 기록, 역대 최대 실적을 기록했다고 11일 밝혔다.루닛의 3분기 누적 매출액은 지난해 총 매출액(약 66억원)의 1.5배에 해당하는 규모다. 3분기 44억4000만원으로 전년 동기 대비 287% 증가하는 등 높은 성장폭이 이끌었다.  3분기 매출은 가운데 해외 매출은 40억7600만원으로, 4억7800만원으로 집계됐던 전년 동기 대비 약 8.5배 늘었다. 이에 따라 해외매출 비중은 지난해 같은 기간 41.8%에서 91.7%로 껑충 뛰었다. 루닛은 GE헬스케어, 필립스, 후지필름 등 글로벌 메이저 의료기기 기업들과 맺은 파트너십의 성과가 차츰 나타나는 중이다. 지난 2019년 첫 출시한 AI 영상분석 솔루션 '루닛 인사이트' 제품군이 지난달 출시 3년 6개월 만에 전 세계 도입 의료기관 1000여 곳을 돌파하며 해외 매출 성장세를 이끌었다. 특히 루닛 인사이트는 지난 6월 고객사 500곳을 돌파한 이후 4개월 만에 1000곳을 돌파할 만큼 판매량이 급증하고 있다.서범석 루닛 대표는 ""의료AI 기업이 100억원에 가까운 매출을 달성하는 것은 루닛 뿐 아니라 글로벌 의료AI 시장에서 흔하지 않을 정도로 매우 큰 의미가 있는 성과""라며 ""4분기에는 건강검진 수요가 크게 증가하고, 의료기관의 연 단위 계약갱신 등으로 매출 쏠림 현상이 발생하는 만큼 매출 상승폭이 대폭 확대될 것으로 기대한다""고 말했다.루닛은 지난 8월 전환우선주(CPS) 163만주를 보통주로 전환 발행하며 자본잠식 상태를 완전히 해소한 바 있다. 보통주 전환에 따라 자본총계는 올 2분기말 기준 마이너스(-) 17억6000만원에서 3분기말 기준 843억원으로 증가했다."
2022.11.11 10:31,"루닛, 3Q 매출 44억… 연매출 100억 달성 '눈앞'"," 의료 인공지능(AI) 기업 루닛은 올해 3분기 매출이 44억원으로 사상 첫 연 매출 100억원 달성이 가까워졌다고 11일 밝혔다.루닛은 3분기 매출이 44억4564만원으로 집계됐다고 11일 공시했다. 전년 동기 11억4377만원 대비 4배가량 늘었다. 특히 해외 매출이 40억7600만원으로 전년 동기 대비 8.5배가량 뛰었다. 해외 매출의 비중도 91.7%까지 늘었다. 다만 영업손실 98억3766만원, 당기순손실 172억6569만원으로 이익 면에서는 손실을 기록했다.연간 기준으로는 누적 99억2329만원의 매출로 지난해 연간 총매출 66억원의 1.5배에 달하는 매출을 이미 거두는 데 성공했다. 이로써 루닛의 올해 연 매출은 사상 처음으로 100억원을 넘어설 전망이다. 누적 영업손실은 369억6490만원, 당기순손실은 237억340만원으로 집계됐다.루닛 측은 ""GE헬스케어, 필립스, 후지필름 등 글로벌 메이저 의료기기 기업들과 맺은 파트너십의 성과가 차츰 나타나고 있다""며 ""2019년 첫 출시한 AI 영상분석 솔루션 '루닛 인사이트' 제품군이 지난달 출시 3년 6개월 만에 전 세계 도입 의료기관 1000곳을 돌파하며 해외 매출이 많이 증가했다""고 설명했다. 서범석 루닛 대표는 ""의료 AI 기업이 100억원에 가까운 매출을 달성한 것은 루닛뿐 아니라 글로벌 의료 AI 시장에서 흔치 않은 일""이라며 ""4분기에는 건강검진 수요가 많이 증가하고 의료기관의 연 단위 계약갱신 등으로 매출 쏠림 현상이 발생하는 만큼 매출 상승 폭이 대폭 확대될 것으로 기대한다""고 말했다."
2022.11.11 10:58,"루닛, 3분기 누적 매출 100억원 육박…최대 실적","기사내용 요약지난해 매출 1.5배를 3개 분기 만에 달성[서울=뉴시스] 김경택 기자 = 의료 인공지능(AI) 기업 루닛은 올해 3분기 기준 누적 매출이 100억원에 육박하며 역대 최대 실적을 기록했다고 11일 밝혔다.루닛의 올 3분기 누적 매출액은 99억2300만원으로 집계됐다. 이로써 루닛은 지난해 총 매출(66억원)의 1.5배에 해당하는 매출을 올해 3분기 만에 거두게 됐다.올 3분기 매출은 44억4600만원으로 전년 동기 대비 4배 가까이 증가했다. 이 중 해외 매출은 40억7600만원으로, 4억7800만원으로 집계됐던 전년 동기 대비 약 8.5배 늘었다. 이에 따라 해외매출 비중은 지난해 같은 기간 41.8%에서 91.7%로 대폭 상승했다.루닛은 GE헬스케어, 필립스, 후지필름 등 글로벌 메이저 의료기기 기업들과 맺은 파트너십의 성과가 차츰 나타나고 있다고 설명했다. 또 지난 2019년 첫 출시한 AI 영상분석 솔루션 '루닛 인사이트' 제품군이 전 세계 도입 의료기관 1000여 곳을 돌파하며 해외 매출이 크게 증가했다고 밝혔다. 서범석 루닛 대표는 ""의료AI 기업이 100억원에 가까운 매출을 달성하는 것은 루닛 뿐 아니라 글로벌 의료AI 시장에서 흔하지 않을 정도로 의미 있는 성과""라며 ""4분기에는 건강검진 수요가 크게 증가하고, 의료기관의 연 단위 계약갱신 등으로 매출 쏠림 현상이 발생하는 만큼 매출 상승폭이 대폭 확대될 것으로 기대한다""고 말했다. "
2022.11.11 11:09,"루닛, 3분기 누적 매출 100억원 육박…작년 매출 넘어서","3분기 매출 44억4600만원 달성루닛은 올해 3분기 기준 99억2300만원의 누적 매출을 달성했다고 11일 밝혔다. 역대 최고 실적이란 설명이다.루닛은 3분기 만에 지난해 연간 매출인 66억원의 1.5배의 매출을 달성했다고 했다. 루닛의 3분기 매출은 44억4600만원으로 전년 동기 11억4400만원 대비 4배 가량 급증했다. 해외 매출은 40억7600만원으로 작년 3분기 4억7800만원보다 약 8.5배 늘었다. 이에 따라 해외 매출 비중은 지난해 같은 기간 41.8%에서 91.7%로 대폭 확대됐다. GE헬스케어 필립스 후지필름 등 주요 글로벌 의료기기 기업들과 맺은 협력의 성과가 나타나고 있다는 설명이다. 또 인공지능(AI) 영상분석 솔루션 ‘루닛 인사이트’ 제품군이 세계에서 1000곳이 넘는 의료기관에 도입되며 해외 매출을 이끌었다고 했다. 2019년 첫 출시한 루닛 인사이트는 올해 6월 고객사 500곳을 돌파했다. 이후 4개월 만에 1000곳을 돌파할 만큼 판매량이 급증했다.  서범석 루닛 대표는 “의료AI 기업이 100억원에 가까운 매출을 달성한 것은 글로벌 의료 AI 시장에서 흔하지 않다”며 “4분기에는 건강검진 수요가 늘고, 의료기관의 연간 계약 갱신 등으로 매출 쏠림 현상이 발생하는 만큼, 매출이 대폭 확대될 것으로 기대한다”고 말했다. 루닛은 지난 8월 전환우선주(CPS) 163만주를 보통주로 전환 발행하며 자본잠식 상태를 해소했다. 보통주 전환에 따라 자본총계는 올 2분기 말 기준 17억6000만원 잠식에서 3분기 말 843억원으로 돌아섰다. "
2022.11.11 14:18,루닛 3Q 매출389%↑…해외 매출 비중 91.7%,"매출 44억 원···영업손익은 98억 적자루닛스코프. 사진제공=루닛[서울경제] 의료 인공지능(AI) 기업 루닛(328130)은 올해 3분기 매출액이 44억 원으로 전년 같은 기간 대비 389% 증가했다고 11일 밝혔다. 그러나 올 3분기 영업손익은 98억 원 적자를 기록했다.3분기 매출 중 대부분이 해외 매출이다. 해외 매출은 41억 원으로 전년 동기 대비 853% 늘었고 해외 매출 비중도 91.7%로 49.9%포인트 증가했다고 회사는 설명했다.루닛의 1~3분기 누적 매출은 99억 원으로 지난해 총 매출 66억 원의 1.5배에 해당한다고 회사는 덧붙였다.서범석 루닛 대표는 ""의료 AI 기업이 100억 원에 가까운 매출을 달성하는 것은 루닛뿐 아니라 글로벌 의료 AI 시장에서 흔하지 않을 정도로 매우 큰 의미가 있다""며 ""4분기에는 건강검진 수요가 증가하고 의료기관의 연 단위 계약갱신 등으로 매출 쏠림 현상이 발생하는 만큼 매출 상승 폭이 대폭 확대될 것으로 기대한다""고 말했다."
2022.11.11 14:24,"루닛, 14일 기업설명회 개최", [서울=뉴시스] 류병화 기자 = 루닛은 오는 14일 오후 3시 해외 기관투자자를 대상으로 기업설명회(IR)를 개최한다고 11일 공시했다. 
2022.11.11 14:34,"'의료 AI' 루닛, 3분기 누적 매출 100억 육박…""해외매출 급성장""","""4분기 매출 상승폭 더 확대 기대""루닛 CI (루닛 제공)(서울=뉴스1) 강승지 기자 = 의료 인공지능(AI) 기업 루닛은 올해 3분기 누적 매출액이 100억원에 육박하며 최고 실적을 기록했다고 11일 밝혔다. 3분기 매출은 44억원으로 전년동기 대비 389% 증가했다.3분기 매출 가운데 해외 매출은 41억원으로 전년동기 대비 853% 늘었다. 해외 매출 비중도 91.7%로 크게 증가했다.이로써 3분기 누적 매출액은 99억원으로 지난해 총 매출 66억원의 1.5배에 해당하는 실적을 거뒀다.서범석 루닛 대표는 ""의료 AI 기업이 100억원에 가까운 매출을 달성하는 것은 글로벌 의료 AI 시장에서도 흔하지 않을 정도로 의미 있는 성과""라며 ""4분기에는 건강검진 수요 증가와 의료기관 계약갱신 등으로 매출 상승폭이 대폭 확대될 것""이라고 말했다."
2022.11.11 15:36,"루닛, 3분기 누적 매출 역대 최고 99억원…적자는 지속","루닛 기업이미지(CI). /루닛        의료 인공지능(AI) 기업 루닛이 올해 3분기까지 누적 매출 100조원 규모로 확대하며 역대 최고 실적을 기록했다.루닛은 11일 공시한 분기보고서를 통해 올해 3분기 연결재무제표 기준 매출이 지난해 같은 기간보다 288.68% 증가한 44억4600만원으로 잠정 집계됐다고 밝혔다. 같은 기간 영업손실은 103억원에서 98억원으로 소폭 줄었다.올 3분기까지 루닛의 누적 매출은 99억2300만원으로, 289.83% 늘었다. 지난해 연간 매출(66억원)을 3개 분기 만에 넘어서며 사상 최대 실적을 기록했다.루닛에 따르면 GE헬스케어, 필립스, 후지필름 등 글로벌 메이저 의료기기 기업들과 맺은 파트너십의 성과가 나타나고 있다. 실제 3분기 전체 매출에서 해외 비중은 91.7%로, 지난해 같은 기간(41.8%)보다 대폭 끌어 올렸다.서범석 루닛 대표는 “4분기 건강검진 수요가 증가하고, 의료기관의 연 단위 계약갱신 등으로 매출 쏠림 현상이 발생하는 만큼 매출 상승 폭이 확대될 것으로 기대한다”고 말했다."
